dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,5.600325,7.600463,0.000612,0.048948,1.957906,78.316250,0.959803
0.025000,5.601729,7.602468,0.003059,0.146843,3.915813,78.316250,0.959247
0.025000,5.604542,7.606474,0.007954,0.244738,3.915813,0.000000,0.958137
0.025000,5.608769,7.612477,0.015296,0.342634,3.915813,0.000000,0.956476
0.025000,5.614420,7.620470,0.025086,0.440529,3.915813,0.000000,0.954269
0.025000,5.621509,7.630445,0.037323,0.538424,3.915813,0.000000,0.951525
0.025000,5.630052,7.642388,0.052007,0.636320,3.915813,-0.000000,0.948250
0.025000,5.640068,7.656287,0.069139,0.734215,3.915813,0.000000,0.944456
0.025000,5.651579,7.672125,0.088718,0.832110,3.915813,-0.000000,0.940156
0.025000,5.664610,7.689883,0.110744,0.930005,3.915813,0.000000,0.935364
0.025000,5.679188,7.709542,0.135218,1.027901,3.915813,-0.000000,0.930098
0.025000,5.695342,7.731077,0.162139,1.125796,3.915813,0.000000,0.924376
0.025000,5.713104,7.754466,0.191508,1.223691,3.915813,0.000000,0.918220
0.025000,5.732507,7.779681,0.223324,1.321587,3.915813,-0.000000,0.911653
0.025000,5.753585,7.806693,0.257587,1.419482,3.915813,0.000000,0.904703
0.025000,5.776375,7.835473,0.294298,1.517377,3.915813,-0.000000,0.897396
0.025000,5.800913,7.865990,0.333456,1.615273,3.915813,0.000000,0.889765
0.025000,5.827236,7.898209,0.375061,1.713168,3.915813,-0.000000,0.881844
0.025000,5.855381,7.932099,0.419114,1.811063,3.915813,-0.000000,0.873669
0.025000,5.885385,7.967624,0.465615,1.908959,3.915813,0.000000,0.865278
0.025000,5.917284,8.004749,0.514562,2.006854,3.915813,0.000000,0.856713
0.025000,5.951113,8.043441,0.565957,2.104749,3.915813,0.000000,0.848017
0.025000,5.986906,8.083663,0.619800,2.202645,3.915813,0.000000,0.839238
0.025000,6.024695,8.125383,0.676090,2.300540,3.915813,0.000000,0.830423
0.025000,6.064509,8.168567,0.734827,2.398435,3.915813,0.000000,0.821622
0.025000,6.106374,8.213186,0.796011,2.496330,3.915813,0.000000,0.812889
0.025000,6.150315,8.259209,0.859643,2.594226,3.915813,0.000000,0.804277
0.025000,6.196352,8.306612,0.925723,2.692121,3.915813,0.000000,0.795843
0.025000,6.244502,8.355372,0.994249,2.790016,3.915813,-0.000000,0.787645
0.025000,6.294776,8.405470,1.065223,2.887912,3.915813,0.000000,0.779742
0.025000,6.347183,8.456892,1.138645,2.985807,3.915813,0.000000,0.772194
0.025000,6.401725,8.509629,1.214514,3.083702,3.915813,-0.000000,0.765064
0.025000,6.458401,8.563678,1.292830,3.181598,3.915813,0.000000,0.758416
0.025000,6.517202,8.619042,1.373594,3.279493,3.915813,0.000000,0.752313
0.025000,6.578114,8.675732,1.456805,3.377388,3.915813,-0.000000,0.746823
0.025000,6.641119,8.733765,1.542463,3.475284,3.915813,0.000000,0.742014
0.025000,6.706187,8.793167,1.630569,3.573179,3.915813,0.000000,0.737954
0.025000,6.773286,8.853975,1.721122,3.671074,3.915813,0.000000,0.734715
0.025000,6.842373,8.916234,1.814123,3.768970,3.915813,0.000000,0.732372
0.025000,6.913396,8.979999,1.909570,3.866865,3.915813,-0.000000,0.731000
0.025000,6.986297,9.045337,2.007466,3.964760,3.915813,0.000000,0.730678
0.025000,7.061003,9.112326,2.107808,4.062655,3.915813,0.000000,0.731488
0.025000,7.137435,9.181057,2.210599,4.160551,3.915813,-0.000000,0.733515
0.025000,7.214907,9.251098,2.315038,4.194569,1.360715,-102.203910,0.736820
0.025000,7.291827,9.321190,2.419103,4.130691,-2.555098,-156.632501,0.741364
0.025000,7.366900,9.390305,2.521147,4.032796,-3.915813,-54.428591,0.747038
0.025000,7.439753,9.458215,2.620743,3.934901,-3.915813,-0.000000,0.753745
0.025000,7.510338,9.524965,2.717892,3.837005,-3.915813,0.000000,0.761406
0.025000,7.578616,9.590589,2.812593,3.739110,-3.915813,0.000000,0.769941
0.025000,7.644554,9.655109,2.904847,3.641215,-3.915813,0.000000,0.779274
0.025000,7.708132,9.718537,2.994654,3.543319,-3.915813,0.000000,0.789328
0.025000,7.769333,9.780875,3.082013,3.445424,-3.915813,0.000000,0.800027
0.025000,7.828150,9.842117,3.166925,3.347529,-3.915813,-0.000000,0.811295
0.025000,7.884582,9.902247,3.249390,3.249633,-3.915813,0.000000,0.823057
0.025000,7.938638,9.961245,3.329407,3.151738,-3.915813,0.000000,0.835239
0.025000,7.990329,10.019081,3.406977,3.053843,-3.915813,-0.000000,0.847766
0.025000,8.039676,10.075722,3.482099,2.955947,-3.915813,0.000000,0.860565
0.025000,8.086704,10.131129,3.554774,2.858052,-3.915813,-0.000000,0.873566
0.025000,8.131444,10.185259,3.625002,2.760157,-3.915813,-0.000000,0.886698
0.025000,8.173934,10.238068,3.692782,2.662262,-3.915813,0.000000,0.899894
0.025000,8.214214,10.289505,3.758115,2.564366,-3.915813,-0.000000,0.913087
0.025000,8.252330,10.339522,3.821000,2.466471,-3.915813,-0.000000,0.926215
0.025000,8.288332,10.388067,3.881438,2.368576,-3.915813,0.000000,0.939219
0.025000,8.322271,10.435088,3.939429,2.270680,-3.915813,-0.000000,0.952040
0.025000,8.354203,10.480535,3.994972,2.172785,-3.915813,0.000000,0.964627
0.025000,8.384185,10.524355,4.048068,2.074890,-3.915813,-0.000000,0.976928
0.025000,8.412275,10.566500,4.098717,1.976994,-3.915813,0.000000,0.988899
0.025000,8.438533,10.606920,4.146918,1.879099,-3.915813,-0.000000,1.000497
0.025000,8.463020,10.645570,4.192672,1.781204,-3.915813,0.000000,1.011683
0.025000,8.485794,10.682404,4.235978,1.683308,-3.915813,-0.000000,1.022421
0.025000,8.506915,10.717381,4.276837,1.585413,-3.915813,-0.000000,1.032682
0.025000,8.526441,10.750459,4.315249,1.487518,-3.915813,0.000000,1.042436
0.025000,8.544428,10.781602,4.351213,1.389622,-3.915813,-0.000000,1.051658
0.025000,8.560930,10.810775,4.384730,1.291727,-3.915813,0.000000,1.060328
0.025000,8.576000,10.837945,4.415799,1.193832,-3.915813,-0.000000,1.068425
0.025000,8.589688,10.863082,4.444422,1.095937,-3.915813,0.000000,1.075933
0.025000,8.602039,10.886159,4.470596,0.998041,-3.915813,0.000000,1.082838
0.025000,8.613097,10.907152,4.494324,0.900146,-3.915813,-0.000000,1.089128
0.025000,8.622902,10.926039,4.515604,0.802251,-3.915813,0.000000,1.094793
0.025000,8.631489,10.942799,4.534436,0.704355,-3.915813,0.000000,1.099824
0.025000,8.638892,10.957417,4.550821,0.606460,-3.915813,0.000000,1.104214
0.025000,8.645138,10.969877,4.564759,0.508565,-3.915813,-0.000000,1.107957
0.025000,8.650253,10.980166,4.576250,0.410669,-3.915813,0.000000,1.111049
0.025000,8.654256,10.988275,4.585293,0.312774,-3.915813,0.000000,1.113486
0.025000,8.657163,10.994195,4.591888,0.214879,-3.915813,-0.000000,1.115266
0.025000,8.658986,10.997922,4.596037,0.116983,-3.915813,0.000000,1.116386
0.025000,8.659814,10.999618,4.597924,0.034018,-3.318621,23.887660,1.116896
0.025000,8.660000,11.000000,4.598349,0.000000,-1.360715,78.316250,1.117011
0.025000,8.660000,11.000000,4.598349,0.000000,0.000000,54.428591,1.117011
