dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,9.999436,18.250000,0.000611,0.048913,1.956519,78.260748,3.141666
0.025000,9.996990,18.249999,0.003057,0.146739,3.913037,78.260748,3.141984
0.025000,9.992099,18.249996,0.007948,0.244565,3.913037,0.000000,3.142616
0.025000,9.984762,18.249985,0.015285,0.342391,3.913037,0.000000,3.143558
0.025000,9.974979,18.249960,0.025068,0.440217,3.913037,0.000000,3.144800
0.025000,9.962751,18.249911,0.037296,0.538043,3.913037,-0.000000,3.146330
0.025000,9.948077,18.249828,0.051970,0.635869,3.913037,0.000000,3.148135
0.025000,9.930958,18.249699,0.069090,0.733695,3.913037,-0.000000,3.150197
0.025000,9.911394,18.249508,0.088655,0.831520,3.913037,0.000000,3.152496
0.025000,9.889385,18.249240,0.110666,0.929346,3.913037,-0.000000,3.155009
0.025000,9.864931,18.248878,0.135122,1.027172,3.913037,0.000000,3.157713
0.025000,9.838033,18.248406,0.162024,1.124998,3.913037,0.000000,3.160578
0.025000,9.808691,18.247805,0.191372,1.222824,3.913037,0.000000,3.163576
0.025000,9.776907,18.247056,0.223165,1.320650,3.913037,-0.000000,3.166673
0.025000,9.742680,18.246143,0.257404,1.418476,3.913037,0.000000,3.169835
0.025000,9.706012,18.245048,0.294089,1.516302,3.913037,0.000000,3.173026
0.025000,9.666903,18.243755,0.333220,1.614128,3.913037,-0.000000,3.176205
0.025000,9.625354,18.242250,0.374796,1.711954,3.913037,0.000000,3.179333
0.025000,9.581366,18.240522,0.418817,1.809780,3.913037,0.000000,3.182366
0.025000,9.534940,18.238559,0.465285,1.907606,3.913037,-0.000000,3.185259
0.025000,9.486077,18.236356,0.514198,2.005432,3.913037,0.000000,3.187965
0.025000,9.434777,18.233911,0.565556,2.103258,3.913037,0.000000,3.190435
0.025000,9.381040,18.231223,0.619360,2.201084,3.913037,-0.000000,3.192617
0.025000,9.324866,18.228301,0.675610,2.298909,3.913037,0.000000,3.194458
0.025000,9.266254,18.225155,0.734306,2.396735,3.913037,0.000000,3.195902
0.025000,9.205205,18.221803,0.795447,2.494561,3.913037,0.000000,3.196890
0.025000,9.141717,18.218270,0.859034,2.592387,3.913037,0.000000,3.197361
0.025000,9.075787,18.214590,0.925066,2.690213,3.913037,0.000000,3.197250
0.025000,9.007413,18.210803,0.993545,2.788039,3.913037,-0.000000,3.196490
0.025000,8.936594,18.206960,1.064468,2.885865,3.913037,0.000000,3.195008
0.025000,8.863325,18.203121,1.137838,2.983691,3.913037,0.000000,3.192727
0.025000,8.787603,18.199361,1.213653,3.081517,3.913037,0.000000,3.189565
0.025000,8.709425,18.195764,1.291914,3.179343,3.913037,0.000000,3.185436
0.025000,8.628788,18.192429,1.372620,3.277169,3.913037,-0.000000,3.180245
0.025000,8.545688,18.189473,1.455772,3.374995,3.913037,0.000000,3.173889
0.025000,8.460126,18.187027,1.541370,3.472821,3.913037,0.000000,3.166261
0.025000,8.372101,18.185244,1.629413,3.570647,3.913037,0.000000,3.157242
0.025000,8.281617,18.184295,1.719902,3.668473,3.913037,0.000000,3.146704
0.025000,8.188683,18.184375,1.812837,3.766298,3.913037,-0.000000,3.134508
0.025000,8.093313,18.185707,1.908217,3.864124,3.913037,0.000000,3.120506
0.025000,7.995529,18.188537,2.006043,3.961950,3.913037,0.000000,3.104540
0.025000,7.895365,18.193143,2.106315,4.059776,3.913037,0.000000,3.086439
0.025000,7.792867,18.199835,2.209032,4.157602,3.913037,-0.000000,3.066028
0.025000,7.688103,18.208956,2.314195,4.255428,3.913037,0.000000,3.043126
0.025000,7.581984,18.220781,2.420974,4.286899,1.258846,-106.167640,3.017756
0.025000,7.476646,18.235342,2.527317,4.220545,-2.654191,-156.521496,2.990348
0.025000,7.373784,18.252529,2.631608,4.122719,-3.913037,-50.353856,2.961389
0.025000,7.273877,18.272279,2.733453,4.024893,-3.913037,0.000000,2.931144
0.025000,7.177008,18.294549,2.832852,3.927067,-3.913037,-0.000000,2.899799
0.025000,7.083262,18.319264,2.929806,3.829241,-3.913037,0.000000,2.867563
0.025000,6.992714,18.346321,3.024314,3.731415,-3.913037,-0.000000,2.834656
0.025000,6.905431,18.375586,3.116377,3.633589,-3.913037,0.000000,2.801311
0.025000,6.821468,18.406900,3.205994,3.535763,-3.913037,0.000000,2.767764
0.025000,6.740863,18.440082,3.293165,3.437937,-3.913037,-0.000000,2.734250
0.025000,6.663641,18.474931,3.377891,3.340111,-3.913037,0.000000,2.700995
0.025000,6.589806,18.511233,3.460171,3.242285,-3.913037,0.000000,2.668208
0.025000,6.519347,18.548763,3.540005,3.144459,-3.913037,-0.000000,2.636081
0.025000,6.452235,18.587292,3.617394,3.046633,-3.913037,0.000000,2.604781
0.025000,6.388424,18.626589,3.692337,2.948807,-3.913037,-0.000000,2.574449
0.025000,6.327856,18.666426,3.764834,2.850981,-3.913037,-0.000000,2.545201
0.025000,6.270458,18.706580,3.834886,2.753156,-3.913037,0.000000,2.517125
0.025000,6.216149,18.746840,3.902492,2.655330,-3.913037,-0.000000,2.490286
0.025000,6.164839,18.787001,3.967652,2.557504,-3.913037,0.000000,2.464726
0.025000,6.116433,18.826873,4.030367,2.459678,-3.913037,0.000000,2.440468
