dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,9.999668,8.749555,0.000614,0.049089,1.963578,78.543135,4.070526
0.025000,9.998197,8.747590,0.003068,0.147268,3.927157,78.543135,4.069264
0.025000,9.995248,8.743665,0.007977,0.245447,3.927157,0.000000,4.066730
0.025000,9.990806,8.737793,0.015340,0.343626,3.927157,0.000000,4.062910
0.025000,9.984848,8.729989,0.025158,0.441805,3.927157,0.000000,4.057778
0.025000,9.977345,8.720278,0.037431,0.539984,3.927157,-0.000000,4.051300
0.025000,9.968257,8.708689,0.052158,0.638163,3.927157,0.000000,4.043436
0.025000,9.957540,8.695261,0.069339,0.736342,3.927157,-0.000000,4.034136
0.025000,9.945138,8.680037,0.088975,0.834521,3.927157,0.000000,4.023341
0.025000,9.930988,8.663074,0.111065,0.932700,3.927157,0.000000,4.010984
0.025000,9.915019,8.644434,0.135610,1.030879,3.927157,0.000000,3.996991
0.025000,9.897151,8.624194,0.162609,1.129058,3.927157,0.000000,3.981281
0.025000,9.877295,8.602440,0.192063,1.227236,3.927157,0.000000,3.963764
0.025000,9.855352,8.579275,0.223971,1.325415,3.927157,0.000000,3.944350
0.025000,9.831218,8.554815,0.258333,1.423594,3.927157,-0.000000,3.922945
0.025000,9.804779,8.529195,0.295150,1.521773,3.927157,0.000000,3.899457
0.025000,9.775914,8.502568,0.334422,1.619952,3.927157,-0.000000,3.873799
0.025000,9.744498,8.475109,0.376148,1.718131,3.927157,-0.000000,3.845900
0.025000,9.710405,8.447012,0.420328,1.816310,3.927157,0.000000,3.815708
0.025000,9.673505,8.418498,0.466963,1.914489,3.927157,-0.000000,3.783200
0.025000,9.633676,8.389807,0.516053,2.012668,3.927157,0.000000,3.748395
0.025000,9.590801,8.361204,0.567597,2.110847,3.927157,0.000000,3.711365
0.025000,9.544775,8.332971,0.621595,2.209026,3.927157,-0.000000,3.672241
0.025000,9.495513,8.305407,0.678048,2.307205,3.927157,0.000000,3.631232
0.025000,9.442952,8.278820,0.736956,2.405384,3.927157,0.000000,3.588617
0.025000,9.387055,8.253519,0.798317,2.503562,3.927157,0.000000,3.544757
0.025000,9.327813,8.229807,0.862134,2.601741,3.927157,-0.000000,3.500078
0.025000,9.265250,8.207968,0.928404,2.699920,3.927157,0.000000,3.455061
0.025000,9.199417,8.188260,0.997130,2.798099,3.927157,0.000000,3.410219
0.025000,9.130392,8.170903,1.068309,2.896278,3.927157,0.000000,3.366072
0.025000,9.058272,8.156076,1.141944,2.994457,3.927157,0.000000,3.323122
0.025000,8.983168,8.143908,1.218032,3.092636,3.927157,-0.000000,3.281829
0.025000,8.905198,8.134480,1.296575,3.190815,3.927157,0.000000,3.242599
0.025000,8.824479,8.127823,1.377573,3.288994,3.927157,0.000000,3.205768
0.025000,8.741122,8.123921,1.461025,3.387173,3.927157,0.000000,3.171608
0.025000,8.655227,8.122714,1.546932,3.485352,3.927157,-0.000000,3.140326
0.025000,8.566880,8.124102,1.635293,3.583531,3.927157,0.000000,3.112076
0.025000,8.476149,8.127951,1.726108,3.681709,3.927157,-0.000000,3.086973
0.025000,8.383083,8.134091,1.819378,3.779888,3.927157,0.000000,3.065102
0.025000,8.287714,8.142321,1.915103,3.878067,3.927157,0.000000,3.046539
0.025000,8.190056,8.152412,2.013281,3.976246,3.927157,-0.000000,3.031358
0.025000,8.090105,8.164100,2.113915,4.074425,3.927157,0.000000,3.019646
0.025000,7.987838,8.177088,2.217003,4.172604,3.927157,-0.000000,3.011519
0.025000,7.883223,8.191042,2.322545,4.270783,3.927157,0.000000,3.007129
0.025000,7.776939,8.205481,2.429805,4.309992,1.568358,-94.351954,3.006672
0.025000,7.670879,8.219722,2.536817,4.251022,-2.358799,-157.086270,3.010232
0.025000,7.566689,8.233128,2.641866,4.152843,-3.927157,-62.734316,3.017683
0.025000,7.464817,8.245272,2.744460,4.054664,-3.927157,0.000000,3.028856
0.025000,7.365238,8.255835,2.844599,3.956485,-3.927157,-0.000000,3.043633
