dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,1.630883,5.025000,0.001094,0.087500,3.500000,140.000000,6.283181
0.025000,1.635281,5.025000,0.005491,0.175892,3.535687,1.427470,6.283159
0.025000,1.644075,5.025000,0.014286,0.351781,7.035535,139.993938,6.283116
0.025000,1.657267,5.024998,0.027477,0.527661,7.035232,-0.012125,6.283051
0.025000,1.674855,5.024995,0.045065,0.703531,7.034777,-0.018185,6.282965
0.025000,1.696840,5.024989,0.067050,0.879385,7.034171,-0.024246,6.282858
0.025000,1.723220,5.024979,0.093431,1.055220,7.033414,-0.030303,6.282730
0.025000,1.753996,5.024962,0.124206,1.231033,7.032505,-0.036360,6.282583
0.025000,1.789167,5.024938,0.159377,1.406819,7.031444,-0.042413,6.282417
0.025000,1.828731,5.024904,0.198941,1.582575,7.030233,-0.048464,6.282232
0.025000,1.872688,5.024858,0.242899,1.758297,7.028870,-0.054511,6.282030
0.025000,1.921038,5.024797,0.291248,1.933981,7.027356,-0.060555,6.281811
0.025000,1.973778,5.024718,0.343989,2.109623,7.025691,-0.066595,6.281576
0.025000,2.030909,5.024619,0.401119,2.285220,7.023875,-0.072632,6.281327
0.025000,2.092428,5.024497,0.462638,2.460768,7.021909,-0.078663,6.281064
0.025000,2.158334,5.024348,0.528545,2.636262,7.019792,-0.084691,6.280790
0.025000,2.228626,5.024169,0.598837,2.811700,7.017524,-0.090713,6.280504
0.025000,2.303303,5.023958,0.673514,2.987078,7.015106,-0.096731,6.280210
0.025000,2.382362,5.023711,0.752574,3.162391,7.012537,-0.102745,6.279907
0.025000,2.465803,5.023424,0.836015,3.337637,7.009818,-0.108754,6.279599
0.025000,2.553623,5.023095,0.923835,3.512811,7.006949,-0.114759,6.279287
0.025000,2.645820,5.022721,1.016033,3.687909,7.003930,-0.120759,6.278972
0.025000,2.742392,5.022299,1.112606,3.862928,7.000761,-0.126756,6.278657
0.025000,2.843337,5.021826,1.213553,4.037864,6.997442,-0.132750,6.278343
0.025000,2.948654,5.021299,1.318871,4.212713,6.993974,-0.138742,6.278033
0.025000,3.058339,5.020717,1.428558,4.387472,6.990356,-0.144731,6.277728
0.025000,3.172391,5.020078,1.542611,4.562137,6.986588,-0.150719,6.277432
0.025000,3.290806,5.019380,1.661029,4.736704,6.982670,-0.156708,6.277147
0.025000,3.413583,5.018621,1.783808,4.911169,6.978602,-0.162697,6.276875
0.025000,3.540719,5.017802,1.910946,5.085528,6.974385,-0.168689,6.276618
0.025000,3.672210,5.016923,2.042440,5.259779,6.970018,-0.174685,6.276379
0.025000,3.808055,5.015983,2.178288,5.433916,6.965501,-0.180687,6.276162
0.025000,3.948250,5.014984,2.318487,5.607937,6.960834,-0.186695,6.275968
0.025000,4.092792,5.013929,2.463033,5.781838,6.956016,-0.192713,6.275801
0.025000,4.241678,5.012819,2.611923,5.955614,6.951047,-0.198743,6.275665
0.025000,4.394905,5.011658,2.765155,6.129262,6.945928,-0.204786,6.275561
0.025000,4.552470,5.010451,2.922724,6.302778,6.940656,-0.210844,6.275493
0.025000,4.714369,5.009202,3.084628,6.476159,6.935233,-0.216922,6.275465
0.025000,4.880599,5.007920,3.250863,6.649401,6.929658,-0.223020,6.275479
0.025000,5.051157,5.006610,3.421426,6.822499,6.923929,-0.229143,6.275540
0.025000,5.224945,5.005290,3.595219,6.951735,5.169434,-70.179805,6.275650
0.025000,5.399776,5.003986,3.770055,6.993453,1.668716,-140.028735,6.275810
0.025000,5.574558,5.002714,3.944841,6.991442,-0.080410,-69.965012,6.276019
0.025000,5.749289,5.001484,4.119577,6.989432,-0.080423,-0.000521,6.276276
0.025000,5.923971,5.000303,4.294263,6.987421,-0.080439,-0.000639,6.276583
0.025000,6.098603,4.999180,4.468898,6.985409,-0.080457,-0.000756,6.276939
0.025000,6.273184,4.998125,4.643483,6.983397,-0.080479,-0.000871,6.277344
0.025000,6.447716,4.997144,4.818017,6.981385,-0.080504,-0.000983,6.277798
0.025000,6.622198,4.996247,4.992502,6.979372,-0.080531,-0.001092,6.278301
0.025000,6.796630,4.995443,5.166936,6.977358,-0.080561,-0.001198,6.278854
0.025000,6.971012,4.994739,5.341319,6.975343,-0.080593,-0.001299,6.279455
0.025000,7.145345,4.994145,5.515652,6.973327,-0.080628,-0.001398,6.280105
0.025000,7.319627,4.993668,5.689935,6.971310,-0.080666,-0.001491,6.280805
0.025000,7.493859,4.993318,5.864167,6.969293,-0.080705,-0.001580,6.281554
0.025000,7.668040,4.993103,6.038349,6.967274,-0.080747,-0.001663,6.282352
0.025000,7.842172,4.993031,6.212481,6.965254,-0.080790,-0.001741,0.000014
0.025000,8.016252,4.993111,6.386561,6.963233,-0.080836,-0.001813,0.000911
