dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,1.631132,5.025000,0.001094,0.087500,3.500000,140.000000,6.283064
0.025000,1.636047,5.024998,0.006009,0.196620,4.364817,34.592683,6.282537
0.025000,1.645877,5.024986,0.015839,0.393193,7.862917,139.923993,6.281483
0.025000,1.660619,5.024950,0.030581,0.589671,7.859095,-0.152869,6.279906
0.025000,1.680269,5.024865,0.050231,0.786003,7.853310,-0.231427,6.277808
0.025000,1.704822,5.024701,0.074784,0.982141,7.845497,-0.312492,6.275195
0.025000,1.734271,5.024419,0.104235,1.178030,7.835576,-0.396830,6.272072
0.025000,1.768609,5.023975,0.138576,1.373616,7.823448,-0.485153,6.268447
0.025000,1.807824,5.023316,0.177797,1.568841,7.808995,-0.578087,6.264329
0.025000,1.851905,5.022384,0.221888,1.763644,7.792091,-0.676170,6.259728
0.025000,1.900838,5.021111,0.270837,1.957959,7.772595,-0.779839,6.254656
0.025000,1.954605,5.019428,0.324630,2.151718,7.750361,-0.889387,6.249126
0.025000,2.013185,5.017256,0.383251,2.344848,7.725236,-1.004984,6.243154
0.025000,2.076558,5.014515,0.446683,2.537275,7.697070,-1.126629,6.236757
0.025000,2.144696,5.011116,0.514906,2.728918,7.665716,-1.254159,6.229954
0.025000,2.217571,5.006970,0.587898,2.919694,7.631035,-1.387238,6.222766
0.025000,2.295149,5.001983,0.665636,3.109517,7.592902,-1.525328,6.215217
0.025000,2.377393,4.996057,0.748093,3.298297,7.551209,-1.667733,6.207331
0.025000,2.464263,4.989096,0.835242,3.485944,7.505870,-1.813563,6.199137
0.025000,2.555714,4.981000,0.927051,3.672364,7.456825,-1.961774,6.190665
0.025000,2.651699,4.971670,1.023488,3.857465,7.404046,-2.111187,6.181946
0.025000,2.752163,4.961009,1.124517,4.041154,7.347533,-2.260505,6.173015
0.025000,2.857053,4.948921,1.230100,4.223337,7.287324,-2.408372,6.163909
0.025000,2.966306,4.935312,1.340198,4.403924,7.223489,-2.553408,6.154666
0.025000,3.079862,4.920095,1.454769,4.582827,7.156132,-2.694260,6.145329
0.025000,3.197654,4.903186,1.573768,4.759962,7.085390,-2.829665,6.135939
0.025000,3.319613,4.884507,1.697149,4.935248,7.011428,-2.958513,6.126542
0.025000,3.445669,4.863989,1.824864,5.108608,6.934430,-3.079893,6.117186
0.025000,3.575751,4.841571,1.956864,5.279973,6.854601,-3.193165,6.107917
0.025000,3.709785,4.817199,2.093095,5.449277,6.772151,-3.297995,6.098788
0.025000,3.847698,4.790831,2.233507,5.616460,6.687291,-3.394402,6.089850
0.025000,3.989419,4.762439,2.378044,5.781465,6.600221,-3.482788,6.081155
0.025000,4.134874,4.732002,2.526650,5.944243,6.511123,-3.563945,6.072758
0.025000,4.283996,4.699516,2.679268,6.104747,6.420146,-3.639061,6.064715
0.025000,4.436715,4.664990,2.835842,6.262932,6.327404,-3.709699,6.057083
0.025000,4.592967,4.628447,2.996311,6.418756,6.232960,-3.777769,6.049917
0.025000,4.752693,4.589927,3.160615,6.572176,6.136823,-3.845478,6.043279
0.025000,4.915833,4.549485,3.328694,6.723150,6.038941,-3.915268,6.037226
0.025000,5.082338,4.507195,3.500484,6.871630,5.939197,-3.989743,6.031820
0.025000,5.252157,4.463148,3.675924,7.017565,5.837408,-4.071573,6.027123
0.025000,5.424172,4.417741,3.853830,7.116258,3.947696,-75.588472,6.023221
