dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,1.630883,2.975000,0.001094,0.087500,3.500000,140.000000,6.283064
0.025000,1.634717,2.974998,0.004928,0.153380,2.635183,-34.592689,6.282537
0.025000,1.642388,2.974989,0.012598,0.306807,6.137082,140.075968,6.281483
0.025000,1.653896,2.974961,0.024107,0.460329,6.140902,0.152791,6.279906
0.025000,1.669245,2.974894,0.039457,0.613996,6.146685,0.231313,6.277808
0.025000,1.688441,2.974766,0.058653,0.767859,6.154493,0.312342,6.275195
0.025000,1.711490,2.974546,0.081702,0.921969,6.164409,0.396650,6.272072
0.025000,1.738397,2.974198,0.108612,1.076382,6.176533,0.484939,6.268447
0.025000,1.769172,2.973681,0.139391,1.231157,6.190979,0.577847,6.264329
0.025000,1.803823,2.972948,0.174050,1.386354,6.207877,0.675912,6.259728
0.025000,1.842361,2.971945,0.212600,1.542038,6.227366,0.779559,6.254656
0.025000,1.884797,2.970617,0.255057,1.698278,6.249593,0.889101,6.249126
0.025000,1.931143,2.968899,0.301436,1.855145,6.274711,1.004690,6.243154
0.025000,1.981414,2.966724,0.351754,2.012717,6.302869,1.126340,6.236757
0.025000,2.035624,2.964020,0.406031,2.171072,6.334216,1.253884,6.229954
0.025000,2.093787,2.960711,0.464288,2.330295,6.368891,1.386975,6.222766
0.025000,2.155921,2.956716,0.526550,2.490470,6.407018,1.525100,6.215217
0.025000,2.222041,2.951952,0.592842,2.651688,6.448707,1.667540,6.207331
0.025000,2.292168,2.946332,0.663193,2.814039,6.494042,1.813416,6.199137
0.025000,2.366318,2.939768,0.737633,2.977616,6.543084,1.961685,6.190665
0.025000,2.444512,2.932167,0.816196,3.142513,6.595863,2.111158,6.181946
0.025000,2.526771,2.923437,0.898917,3.308822,6.652377,2.260550,6.173015
0.025000,2.613115,2.913486,0.985833,3.476637,6.712589,2.408497,6.163909
0.025000,2.703567,2.902219,1.076984,3.646047,6.776430,2.553614,6.154666
0.025000,2.798150,2.889544,1.172412,3.817142,6.843793,2.694552,6.145329
0.025000,2.896888,2.875369,1.272163,3.990006,6.914545,2.830047,6.135939
